id_evento,fecha_hora,tipo_evento,id_usuario,id_producto,categoria_producto,monto_transaccion,ubicacion,estado_operativo,canal_origen
EVT-0051633,2025-12-30 19:45:16,TRANSACCION_VENTA,USR-92166,PRD-382,Alimentacion,1395.45,Concepcion,N/A,Portal Web B2C
EVT-0051634,2025-04-06 09:50:35,REGISTRO_CLIENTE,USR-39576,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0051635,2025-11-14 14:38:42,LOGISTICA_ENVIO,USR-38388,PRD-281,Electronica,0.0,Antofagasta,En_Bodega,Sucursal Fisica
EVT-0051636,2025-05-04 10:07:43,TRANSACCION_VENTA,USR-18175,PRD-923,Alimentacion,372.88,La Serena,N/A,Portal Web B2C
EVT-0051637,2025-01-20 10:38:30,REGISTRO_CLIENTE,USR-10022,,,0.0,La Serena,N/A,Portal Web B2C
EVT-0051638,2025-01-23 02:11:23,TRANSACCION_VENTA,USR-8652,PRD-177,Electronica,843.9,Antofagasta,N/A,Sucursal Fisica
EVT-0051639,2025-09-28 16:23:24,TRANSACCION_VENTA,USR-19025,PRD-535,Alimentacion,199.35,Antofagasta,N/A,Sucursal Fisica
EVT-0051640,2025-07-26 21:56:48,TRANSACCION_VENTA,USR-35897,PRD-574,Deportes,386.82,Concepcion,N/A,Portal Web B2C
EVT-0051641,2025-11-28 00:25:56,SOPORTE_TICKET,USR-85686,,,0.0,Valparaiso,Facturacion,Sucursal Fisica
EVT-0051642,2025-03-09 00:09:13,LOGISTICA_ENVIO,USR-16393,PRD-208,Deportes,0.0,Concepcion,Entregado,Mobile App
EVT-0051643,2025-02-14 08:18:17,LOGISTICA_ENVIO,USR-62610,PRD-872,Moda,0.0,Concepcion,Entregado,Portal Web B2C
EVT-0051644,2025-11-23 16:51:07,REGISTRO_CLIENTE,USR-39480,,,0.0,Concepcion,N/A,Sucursal Fisica
EVT-0051645,2025-05-09 10:14:02,TRANSACCION_VENTA,USR-36016,PRD-947,Alimentacion,917.27,Concepcion,N/A,Portal Web B2C
EVT-0051646,2025-07-24 11:09:54,LOGISTICA_ENVIO,USR-79984,PRD-140,Deportes,0.0,Santiago,Retrasado,Mobile App
EVT-0051647,2025-04-27 10:42:49,TRANSACCION_VENTA,USR-1324,PRD-207,Alimentacion,1176.58,La Serena,N/A,Sucursal Fisica
EVT-0051648,2025-03-03 00:01:06,SOPORTE_TICKET,USR-25792,,,0.0,La Serena,Facturacion,Mobile App
EVT-0051649,2026-01-14 01:58:14,TRANSACCION_VENTA,USR-29176,PRD-325,Moda,1189.56,Santiago,N/A,Portal Web B2C
EVT-0051650,2025-08-24 23:11:27,TRANSACCION_VENTA,USR-40125,PRD-938,Electronica,724.58,Antofagasta,N/A,Portal Web B2C
EVT-0051651,2025-05-16 17:31:27,LOGISTICA_ENVIO,USR-22904,PRD-108,Electronica,0.0,La Serena,Retrasado,Sucursal Fisica
EVT-0051652,2025-12-17 11:12:45,TRANSACCION_VENTA,USR-24027,PRD-981,Electronica,1472.48,La Serena,N/A,Mobile App
EVT-0051653,2025-05-06 00:53:42,LOGISTICA_ENVIO,USR-16324,PRD-313,Moda,0.0,Concepcion,Entregado,Sucursal Fisica
EVT-0051654,2025-12-28 23:41:31,LOGISTICA_ENVIO,USR-24265,PRD-113,Alimentacion,0.0,Valparaiso,Entregado,Mobile App
EVT-0051655,2025-05-31 03:02:31,LOGISTICA_ENVIO,USR-66123,PRD-185,Moda,0.0,Concepcion,Retrasado,Portal Web B2C
EVT-0051656,2025-12-30 09:48:30,SOPORTE_TICKET,USR-20424,,,0.0,Valparaiso,Facturacion,Portal Web B2C
EVT-0051657,2025-12-24 09:45:59,SOPORTE_TICKET,USR-85705,,,0.0,Concepcion,Devolucion,Sucursal Fisica
EVT-0051658,2025-08-19 00:29:56,TRANSACCION_VENTA,USR-6094,PRD-792,Alimentacion,808.84,La Serena,N/A,Portal Web B2C
EVT-0051659,2025-08-04 20:33:00,TRANSACCION_VENTA,USR-47801,PRD-610,Electronica,511.75,Santiago,N/A,Portal Web B2C
EVT-0051660,2025-08-06 04:19:11,TRANSACCION_VENTA,USR-61657,PRD-434,Moda,454.61,Antofagasta,N/A,Portal Web B2C
EVT-0051661,2025-08-07 07:21:10,TRANSACCION_VENTA,USR-90371,PRD-919,Deportes,868.98,Antofagasta,N/A,Portal Web B2C
EVT-0051662,2025-06-28 11:23:50,LOGISTICA_ENVIO,USR-76074,PRD-805,Hogar,0.0,Concepcion,Retrasado,Mobile App
EVT-0051663,2025-05-23 18:12:03,SOPORTE_TICKET,USR-18953,,,0.0,La Serena,Facturacion,Portal Web B2C
EVT-0051664,2025-09-12 19:30:51,TRANSACCION_VENTA,USR-28389,PRD-151,Electronica,704.92,Valparaiso,N/A,Mobile App
EVT-0051665,2025-09-12 13:23:04,TRANSACCION_VENTA,USR-99571,PRD-623,Electronica,164.38,Concepcion,N/A,Mobile App
EVT-0051666,2025-03-02 00:22:03,LOGISTICA_ENVIO,USR-50504,PRD-270,Electronica,0.0,La Serena,Entregado,Mobile App
EVT-0051667,2025-11-30 00:04:53,LOGISTICA_ENVIO,USR-74736,PRD-404,Alimentacion,0.0,Valparaiso,En_Bodega,Sucursal Fisica
EVT-0051668,2025-10-15 23:55:52,LOGISTICA_ENVIO,USR-46532,PRD-591,Alimentacion,0.0,Santiago,Entregado,Sucursal Fisica
EVT-0051669,2025-08-06 10:59:04,TRANSACCION_VENTA,USR-60392,PRD-486,Electronica,663.92,La Serena,N/A,Sucursal Fisica
EVT-0051670,2025-09-09 19:20:04,LOGISTICA_ENVIO,USR-29285,PRD-931,Electronica,0.0,La Serena,Entregado,Portal Web B2C
EVT-0051671,2025-05-03 16:12:58,LOGISTICA_ENVIO,USR-87358,PRD-212,Hogar,0.0,Santiago,Entregado,Mobile App
EVT-0051672,2025-03-04 00:01:14,TRANSACCION_VENTA,USR-42719,PRD-437,Deportes,141.51,Valparaiso,N/A,Mobile App
EVT-0051673,2025-11-30 22:39:00,SOPORTE_TICKET,USR-1746,,,0.0,Antofagasta,Consulta,Mobile App
EVT-0051674,2025-12-27 10:39:14,TRANSACCION_VENTA,USR-83651,PRD-226,Deportes,1392.82,Antofagasta,N/A,Sucursal Fisica
EVT-0051675,2025-10-04 13:30:23,TRANSACCION_VENTA,USR-46695,PRD-843,Alimentacion,1093.37,La Serena,N/A,Mobile App
EVT-0051676,2025-05-26 00:22:51,LOGISTICA_ENVIO,USR-82093,PRD-258,Hogar,0.0,Valparaiso,En_Ruta,Mobile App
EVT-0051677,2025-04-25 20:37:12,REGISTRO_CLIENTE,USR-2771,,,0.0,Concepcion,N/A,Mobile App
EVT-0051678,2025-07-07 11:17:50,LOGISTICA_ENVIO,USR-42008,PRD-190,Alimentacion,0.0,Santiago,Entregado,Portal Web B2C
EVT-0051679,2025-03-25 04:57:43,LOGISTICA_ENVIO,USR-34785,PRD-793,Alimentacion,0.0,Antofagasta,Retrasado,Portal Web B2C
EVT-0051680,2025-06-10 17:23:41,TRANSACCION_VENTA,USR-31679,PRD-792,Hogar,337.96,Santiago,N/A,Sucursal Fisica
EVT-0051681,2025-10-30 12:24:24,SOPORTE_TICKET,USR-53682,,,0.0,Antofagasta,Reclamo_Garantia,Mobile App
EVT-0051682,2025-03-28 09:28:32,LOGISTICA_ENVIO,USR-23009,PRD-993,Electronica,0.0,Antofagasta,Retrasado,Portal Web B2C
EVT-0051683,2025-04-13 16:52:38,SOPORTE_TICKET,USR-17279,,,0.0,Concepcion,Reclamo_Garantia,Mobile App
EVT-0051684,2025-10-15 17:10:22,TRANSACCION_VENTA,USR-36390,PRD-235,Deportes,413.14,La Serena,N/A,Portal Web B2C
EVT-0051685,2025-07-29 23:13:22,TRANSACCION_VENTA,USR-53372,PRD-866,Deportes,200.71,Concepcion,N/A,Mobile App
EVT-0051686,2025-11-23 02:21:38,TRANSACCION_VENTA,USR-76532,PRD-576,Hogar,1351.48,Valparaiso,N/A,Sucursal Fisica
EVT-0051687,2026-01-19 14:50:25,TRANSACCION_VENTA,USR-53738,PRD-344,Alimentacion,689.96,Antofagasta,N/A,Portal Web B2C
EVT-0051688,2025-09-15 16:15:05,TRANSACCION_VENTA,USR-47724,PRD-111,Alimentacion,1175.62,Concepcion,N/A,Sucursal Fisica
EVT-0051689,2025-12-23 22:19:39,LOGISTICA_ENVIO,USR-92450,PRD-202,Moda,0.0,Antofagasta,Retrasado,Portal Web B2C
EVT-0051690,2026-01-10 15:42:23,TRANSACCION_VENTA,USR-8643,PRD-352,Electronica,583.2,Concepcion,N/A,Mobile App
EVT-0051691,2025-12-31 23:45:27,SOPORTE_TICKET,USR-7369,,,0.0,Antofagasta,Facturacion,Mobile App
EVT-0051692,2025-04-02 08:29:44,SOPORTE_TICKET,USR-36984,,,0.0,Antofagasta,Facturacion,Portal Web B2C
EVT-0051693,2026-01-26 10:31:14,TRANSACCION_VENTA,USR-69160,PRD-244,Moda,1424.38,Santiago,N/A,Portal Web B2C
EVT-0051694,2025-11-20 22:24:47,TRANSACCION_VENTA,USR-30088,PRD-523,Electronica,1148.46,Santiago,N/A,Portal Web B2C
EVT-0051695,2025-02-07 07:15:53,LOGISTICA_ENVIO,USR-12739,PRD-800,Moda,0.0,Concepcion,En_Ruta,Portal Web B2C
EVT-0051696,2025-09-21 16:52:12,REGISTRO_CLIENTE,USR-28886,,,0.0,Concepcion,N/A,Mobile App
EVT-0051697,2025-10-28 10:07:47,TRANSACCION_VENTA,USR-91481,PRD-843,Deportes,622.27,La Serena,N/A,Mobile App
EVT-0051698,2025-11-16 20:19:22,SOPORTE_TICKET,USR-27452,,,0.0,Valparaiso,Facturacion,Portal Web B2C
EVT-0051699,2025-06-27 13:23:35,TRANSACCION_VENTA,USR-33342,PRD-821,Deportes,1332.31,Santiago,N/A,Mobile App
EVT-0051700,2025-02-14 06:13:35,LOGISTICA_ENVIO,USR-50608,PRD-425,Hogar,0.0,Antofagasta,En_Bodega,Mobile App
EVT-0051701,2026-01-25 08:49:47,LOGISTICA_ENVIO,USR-71302,PRD-798,Electronica,0.0,Concepcion,Retrasado,Sucursal Fisica
EVT-0051702,2025-01-06 17:01:40,LOGISTICA_ENVIO,USR-5034,PRD-224,Alimentacion,0.0,La Serena,En_Ruta,Portal Web B2C
EVT-0051703,2025-06-05 22:09:31,SOPORTE_TICKET,USR-49762,,,0.0,Concepcion,Facturacion,Portal Web B2C
EVT-0051704,2025-12-29 01:00:18,TRANSACCION_VENTA,USR-75093,PRD-440,Electronica,1071.91,Antofagasta,N/A,Portal Web B2C
EVT-0051705,2026-01-17 13:12:25,TRANSACCION_VENTA,USR-95714,PRD-804,Moda,1311.65,Valparaiso,N/A,Mobile App
EVT-0051706,2025-03-26 09:19:25,REGISTRO_CLIENTE,USR-13927,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0051707,2026-01-20 00:45:20,LOGISTICA_ENVIO,USR-71438,PRD-482,Alimentacion,0.0,Antofagasta,Entregado,Portal Web B2C
EVT-0051708,2025-06-23 16:04:37,SOPORTE_TICKET,USR-73629,,,0.0,Antofagasta,Devolucion,Sucursal Fisica
EVT-0051709,2025-09-19 22:18:35,SOPORTE_TICKET,USR-67737,,,0.0,Santiago,Devolucion,Mobile App
EVT-0051710,2025-12-29 23:04:56,LOGISTICA_ENVIO,USR-5914,PRD-269,Moda,0.0,La Serena,En_Bodega,Mobile App
EVT-0051711,2025-04-29 06:49:08,SOPORTE_TICKET,USR-11566,,,0.0,La Serena,Consulta,Sucursal Fisica
EVT-0051712,2025-02-15 20:52:42,SOPORTE_TICKET,USR-73439,,,0.0,La Serena,Reclamo_Garantia,Sucursal Fisica
EVT-0051713,2025-11-08 04:42:50,SOPORTE_TICKET,USR-55237,,,0.0,Concepcion,Devolucion,Mobile App
EVT-0051714,2025-05-23 19:16:13,LOGISTICA_ENVIO,USR-47795,PRD-381,Moda,0.0,Valparaiso,En_Bodega,Portal Web B2C
EVT-0051715,2025-03-27 13:10:15,SOPORTE_TICKET,USR-45861,,,0.0,Antofagasta,Consulta,Sucursal Fisica
EVT-0051716,2025-01-04 19:28:15,LOGISTICA_ENVIO,USR-72368,PRD-688,Hogar,0.0,Santiago,En_Ruta,Sucursal Fisica
EVT-0051717,2025-07-31 15:14:44,LOGISTICA_ENVIO,USR-5440,PRD-537,Deportes,0.0,Santiago,En_Bodega,Mobile App
EVT-0051718,2025-11-27 06:30:52,LOGISTICA_ENVIO,USR-17144,PRD-489,Electronica,0.0,Antofagasta,Entregado,Portal Web B2C
EVT-0051719,2026-01-23 14:08:52,TRANSACCION_VENTA,USR-59577,PRD-384,Hogar,191.0,Santiago,N/A,Sucursal Fisica
EVT-0051720,2025-02-18 00:03:01,SOPORTE_TICKET,USR-97381,,,0.0,Santiago,Facturacion,Mobile App
EVT-0051721,2026-01-06 08:00:14,LOGISTICA_ENVIO,USR-21054,PRD-519,Electronica,0.0,Antofagasta,En_Ruta,Mobile App
EVT-0051722,2025-10-06 15:36:06,LOGISTICA_ENVIO,USR-21898,PRD-313,Moda,0.0,Santiago,En_Bodega,Sucursal Fisica
EVT-0051723,2025-09-14 15:22:26,SOPORTE_TICKET,USR-46191,,,0.0,Valparaiso,Reclamo_Garantia,Portal Web B2C
EVT-0051724,2025-01-09 09:00:30,SOPORTE_TICKET,USR-33535,,,0.0,Concepcion,Devolucion,Portal Web B2C
EVT-0051725,2025-07-04 09:26:44,REGISTRO_CLIENTE,USR-82071,,,0.0,Antofagasta,N/A,Portal Web B2C
EVT-0051726,2025-05-29 19:15:51,REGISTRO_CLIENTE,USR-99170,,,0.0,Santiago,N/A,Mobile App
EVT-0051727,2025-01-18 02:10:55,LOGISTICA_ENVIO,USR-51878,PRD-946,Electronica,0.0,Santiago,Retrasado,Portal Web B2C
EVT-0051728,2025-09-06 06:26:12,TRANSACCION_VENTA,USR-34412,PRD-679,Moda,372.3,Concepcion,N/A,Portal Web B2C
EVT-0051729,2025-11-16 13:35:50,TRANSACCION_VENTA,USR-26528,PRD-685,Moda,1085.29,La Serena,N/A,Sucursal Fisica
EVT-0051730,2025-08-01 16:36:25,LOGISTICA_ENVIO,USR-38744,PRD-470,Alimentacion,0.0,La Serena,Retrasado,Mobile App
EVT-0051731,2025-11-30 16:21:33,TRANSACCION_VENTA,USR-91882,PRD-804,Hogar,1497.38,Valparaiso,N/A,Portal Web B2C
EVT-0051732,2026-01-24 14:11:56,TRANSACCION_VENTA,USR-28897,PRD-559,Deportes,1309.99,Antofagasta,N/A,Portal Web B2C
EVT-0051733,2025-09-01 14:37:42,TRANSACCION_VENTA,USR-64296,PRD-244,Deportes,474.4,Antofagasta,N/A,Mobile App
EVT-0051734,2025-09-01 23:02:17,SOPORTE_TICKET,USR-74321,,,0.0,Valparaiso,Facturacion,Mobile App
EVT-0051735,2025-09-07 13:47:59,TRANSACCION_VENTA,USR-36846,PRD-900,Hogar,146.34,Santiago,N/A,Portal Web B2C
EVT-0051736,2025-06-04 23:25:59,LOGISTICA_ENVIO,USR-30765,PRD-270,Moda,0.0,La Serena,En_Ruta,Portal Web B2C
EVT-0051737,2025-10-20 18:07:35,TRANSACCION_VENTA,USR-67965,PRD-827,Alimentacion,407.47,Antofagasta,N/A,Mobile App
EVT-0051738,2025-01-01 18:59:39,TRANSACCION_VENTA,USR-76518,PRD-642,Hogar,289.37,Concepcion,N/A,Mobile App
EVT-0051739,2025-01-19 14:39:29,TRANSACCION_VENTA,USR-53798,PRD-111,Hogar,705.82,Valparaiso,N/A,Portal Web B2C
EVT-0051740,2025-04-13 20:22:46,REGISTRO_CLIENTE,USR-74244,,,0.0,Concepcion,N/A,Portal Web B2C
EVT-0051741,2025-06-27 06:52:31,SOPORTE_TICKET,USR-19607,,,0.0,Concepcion,Devolucion,Mobile App
EVT-0051742,2025-04-27 03:35:33,REGISTRO_CLIENTE,USR-81928,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0051743,2025-12-08 11:08:05,SOPORTE_TICKET,USR-98856,,,0.0,La Serena,Consulta,Portal Web B2C
EVT-0051744,2025-06-03 21:20:39,REGISTRO_CLIENTE,USR-62964,,,0.0,Antofagasta,N/A,Mobile App
EVT-0051745,2025-06-02 15:37:43,SOPORTE_TICKET,USR-90279,,,0.0,Antofagasta,Devolucion,Portal Web B2C
EVT-0051746,2025-11-13 15:24:42,SOPORTE_TICKET,USR-48807,,,0.0,Concepcion,Consulta,Mobile App
EVT-0051747,2025-08-16 01:59:23,REGISTRO_CLIENTE,USR-33533,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0051748,2025-03-17 09:20:19,TRANSACCION_VENTA,USR-81591,PRD-857,Deportes,602.09,Santiago,N/A,Portal Web B2C
EVT-0051749,2025-06-17 10:25:37,SOPORTE_TICKET,USR-30831,,,0.0,La Serena,Facturacion,Sucursal Fisica
EVT-0051750,2025-05-25 02:07:36,LOGISTICA_ENVIO,USR-19606,PRD-509,Electronica,0.0,Antofagasta,En_Ruta,Mobile App
EVT-0051751,2026-01-21 20:13:56,LOGISTICA_ENVIO,USR-79840,PRD-263,Alimentacion,0.0,La Serena,Entregado,Sucursal Fisica
EVT-0051752,2025-11-07 04:49:19,LOGISTICA_ENVIO,USR-11631,PRD-775,Alimentacion,0.0,Antofagasta,Retrasado,Mobile App
EVT-0051753,2025-11-24 12:07:42,SOPORTE_TICKET,USR-94187,,,0.0,La Serena,Consulta,Portal Web B2C
EVT-0051754,2025-07-11 07:31:30,LOGISTICA_ENVIO,USR-64742,PRD-919,Hogar,0.0,Antofagasta,En_Bodega,Portal Web B2C
EVT-0051755,2025-02-22 00:06:07,TRANSACCION_VENTA,USR-75725,PRD-735,Deportes,305.14,Antofagasta,N/A,Sucursal Fisica
EVT-0051756,2025-08-22 18:25:55,TRANSACCION_VENTA,USR-36516,PRD-833,Hogar,893.89,Antofagasta,N/A,Mobile App
EVT-0051757,2026-01-30 00:56:51,TRANSACCION_VENTA,USR-98769,PRD-176,Moda,679.64,Concepcion,N/A,Mobile App
EVT-0051758,2025-09-19 01:56:19,SOPORTE_TICKET,USR-14273,,,0.0,Santiago,Facturacion,Mobile App
EVT-0051759,2025-01-15 09:00:50,REGISTRO_CLIENTE,USR-56974,,,0.0,Santiago,N/A,Portal Web B2C
EVT-0051760,2025-05-11 22:17:18,TRANSACCION_VENTA,USR-73858,PRD-354,Moda,34.78,La Serena,N/A,Sucursal Fisica
EVT-0051761,2025-10-18 11:21:26,TRANSACCION_VENTA,USR-54745,PRD-365,Electronica,977.02,Valparaiso,N/A,Portal Web B2C
EVT-0051762,2025-07-05 04:28:02,LOGISTICA_ENVIO,USR-36311,PRD-614,Electronica,0.0,Valparaiso,Entregado,Portal Web B2C
EVT-0051763,2025-09-08 14:26:05,TRANSACCION_VENTA,USR-20104,PRD-994,Moda,853.69,Santiago,N/A,Portal Web B2C
EVT-0051764,2025-11-20 00:35:12,LOGISTICA_ENVIO,USR-77837,PRD-733,Deportes,0.0,Concepcion,Entregado,Portal Web B2C
EVT-0051765,2025-11-05 13:02:30,TRANSACCION_VENTA,USR-34779,PRD-853,Hogar,77.84,Antofagasta,N/A,Portal Web B2C
EVT-0051766,2025-01-06 01:30:05,LOGISTICA_ENVIO,USR-87997,PRD-191,Moda,0.0,La Serena,Retrasado,Portal Web B2C
EVT-0051767,2025-03-16 10:49:51,LOGISTICA_ENVIO,USR-83769,PRD-567,Hogar,0.0,Concepcion,En_Ruta,Mobile App
EVT-0051768,2025-03-30 03:43:03,LOGISTICA_ENVIO,USR-46515,PRD-365,Alimentacion,0.0,Valparaiso,En_Bodega,Mobile App
EVT-0051769,2025-08-25 18:59:28,LOGISTICA_ENVIO,USR-61646,PRD-236,Hogar,0.0,La Serena,En_Ruta,Portal Web B2C
EVT-0051770,2025-08-27 22:03:58,TRANSACCION_VENTA,USR-75373,PRD-805,Moda,250.02,La Serena,N/A,Portal Web B2C
EVT-0051771,2025-09-24 05:30:26,TRANSACCION_VENTA,USR-34737,PRD-484,Hogar,316.54,Antofagasta,N/A,Mobile App
EVT-0051772,2025-09-27 00:37:40,LOGISTICA_ENVIO,USR-27749,PRD-403,Electronica,0.0,Antofagasta,Retrasado,Mobile App
EVT-0051773,2025-05-11 22:05:48,TRANSACCION_VENTA,USR-75794,PRD-650,Moda,1297.3,La Serena,N/A,Sucursal Fisica
EVT-0051774,2025-06-14 02:08:13,LOGISTICA_ENVIO,USR-70576,PRD-283,Deportes,0.0,Valparaiso,En_Ruta,Portal Web B2C
EVT-0051775,2025-04-20 23:20:20,SOPORTE_TICKET,USR-61720,,,0.0,Valparaiso,Facturacion,Portal Web B2C
EVT-0051776,2025-01-24 21:57:22,TRANSACCION_VENTA,USR-91549,PRD-591,Deportes,762.63,Concepcion,N/A,Sucursal Fisica
EVT-0051777,2025-12-19 17:36:18,LOGISTICA_ENVIO,USR-6396,PRD-727,Hogar,0.0,La Serena,En_Ruta,Mobile App
EVT-0051778,2025-02-19 11:10:36,TRANSACCION_VENTA,USR-35315,PRD-548,Deportes,658.38,Santiago,N/A,Sucursal Fisica
EVT-0051779,2025-06-14 21:34:10,TRANSACCION_VENTA,USR-37388,PRD-717,Electronica,1067.5,Concepcion,N/A,Mobile App
EVT-0051780,2025-08-01 10:55:58,LOGISTICA_ENVIO,USR-32245,PRD-853,Hogar,0.0,Santiago,Retrasado,Mobile App
EVT-0051781,2025-08-01 11:47:24,REGISTRO_CLIENTE,USR-22867,,,0.0,Valparaiso,N/A,Sucursal Fisica
EVT-0051782,2025-12-04 07:43:20,TRANSACCION_VENTA,USR-74497,PRD-878,Alimentacion,1110.86,La Serena,N/A,Sucursal Fisica
EVT-0051783,2025-10-01 06:37:06,LOGISTICA_ENVIO,USR-70197,PRD-780,Deportes,0.0,Santiago,En_Ruta,Sucursal Fisica
EVT-0051784,2025-01-15 12:19:52,LOGISTICA_ENVIO,USR-86949,PRD-374,Deportes,0.0,La Serena,En_Ruta,Sucursal Fisica
EVT-0051785,2025-05-20 22:15:36,SOPORTE_TICKET,USR-94099,,,0.0,Valparaiso,Facturacion,Portal Web B2C
EVT-0051786,2025-05-12 17:55:27,TRANSACCION_VENTA,USR-47611,PRD-809,Electronica,259.07,Antofagasta,N/A,Mobile App
EVT-0051787,2025-04-23 02:20:05,REGISTRO_CLIENTE,USR-32058,,,0.0,Antofagasta,N/A,Sucursal Fisica
EVT-0051788,2025-02-23 03:38:51,LOGISTICA_ENVIO,USR-17920,PRD-979,Moda,0.0,Santiago,En_Ruta,Portal Web B2C
EVT-0051789,2025-12-04 10:57:57,TRANSACCION_VENTA,USR-37310,PRD-732,Electronica,50.08,Santiago,N/A,Mobile App
EVT-0051790,2025-03-01 06:34:47,SOPORTE_TICKET,USR-45246,,,0.0,La Serena,Reclamo_Garantia,Mobile App
EVT-0051791,2025-11-09 22:51:05,REGISTRO_CLIENTE,USR-4831,,,0.0,Valparaiso,N/A,Mobile App
EVT-0051792,2025-10-07 04:57:42,LOGISTICA_ENVIO,USR-24709,PRD-101,Alimentacion,0.0,Santiago,Retrasado,Mobile App
EVT-0051793,2025-02-09 18:37:46,LOGISTICA_ENVIO,USR-39286,PRD-349,Hogar,0.0,Santiago,Retrasado,Mobile App
EVT-0051794,2025-05-01 01:47:49,TRANSACCION_VENTA,USR-84558,PRD-284,Hogar,1376.5,La Serena,N/A,Portal Web B2C
EVT-0051795,2025-10-17 15:21:31,LOGISTICA_ENVIO,USR-18338,PRD-758,Deportes,0.0,Santiago,Entregado,Mobile App
EVT-0051796,2025-10-26 04:24:13,LOGISTICA_ENVIO,USR-14455,PRD-701,Alimentacion,0.0,Antofagasta,Retrasado,Mobile App
EVT-0051797,2025-12-01 03:42:21,TRANSACCION_VENTA,USR-77448,PRD-700,Moda,231.46,Valparaiso,N/A,Mobile App
EVT-0051798,2025-11-16 10:04:21,TRANSACCION_VENTA,USR-79067,PRD-700,Moda,48.35,La Serena,N/A,Portal Web B2C
EVT-0051799,2025-05-03 17:52:59,TRANSACCION_VENTA,USR-62671,PRD-678,Hogar,1375.72,La Serena,N/A,Mobile App
EVT-0051800,2025-11-08 01:48:51,LOGISTICA_ENVIO,USR-47510,PRD-863,Deportes,0.0,Antofagasta,Entregado,Mobile App
EVT-0051801,2025-12-30 16:02:58,REGISTRO_CLIENTE,USR-36459,,,0.0,La Serena,N/A,Portal Web B2C
EVT-0051802,2026-02-03 03:51:55,LOGISTICA_ENVIO,USR-77687,PRD-288,Deportes,0.0,Valparaiso,Retrasado,Portal Web B2C
EVT-0051803,2025-10-16 10:41:30,SOPORTE_TICKET,USR-3650,,,0.0,Antofagasta,Facturacion,Portal Web B2C
EVT-0051804,2025-08-30 20:26:17,LOGISTICA_ENVIO,USR-15527,PRD-747,Deportes,0.0,Concepcion,Retrasado,Portal Web B2C
EVT-0051805,2025-03-13 18:00:49,TRANSACCION_VENTA,USR-23404,PRD-254,Deportes,868.91,Antofagasta,N/A,Portal Web B2C
EVT-0051806,2026-01-28 01:08:57,LOGISTICA_ENVIO,USR-54427,PRD-497,Alimentacion,0.0,La Serena,Entregado,Portal Web B2C
EVT-0051807,2025-11-16 23:41:14,LOGISTICA_ENVIO,USR-51303,PRD-805,Electronica,0.0,Valparaiso,En_Bodega,Portal Web B2C
EVT-0051808,2025-09-15 01:21:31,SOPORTE_TICKET,USR-17264,,,0.0,Valparaiso,Devolucion,Portal Web B2C
EVT-0051809,2025-11-12 05:12:57,LOGISTICA_ENVIO,USR-78436,PRD-553,Electronica,0.0,La Serena,En_Ruta,Sucursal Fisica
EVT-0051810,2026-01-03 02:51:13,REGISTRO_CLIENTE,USR-65143,,,0.0,Santiago,N/A,Mobile App
EVT-0051811,2025-02-26 09:32:55,TRANSACCION_VENTA,USR-68090,PRD-786,Electronica,944.86,Concepcion,N/A,Sucursal Fisica
EVT-0051812,2025-06-16 09:53:37,LOGISTICA_ENVIO,USR-71544,PRD-869,Alimentacion,0.0,Santiago,En_Bodega,Mobile App
EVT-0051813,2025-06-13 21:52:22,SOPORTE_TICKET,USR-80532,,,0.0,Antofagasta,Devolucion,Portal Web B2C
EVT-0051814,2025-10-19 06:09:48,TRANSACCION_VENTA,USR-93992,PRD-316,Electronica,459.39,Antofagasta,N/A,Portal Web B2C
EVT-0051815,2025-12-13 13:22:23,LOGISTICA_ENVIO,USR-41239,PRD-138,Alimentacion,0.0,Antofagasta,En_Ruta,Portal Web B2C
EVT-0051816,2025-01-27 00:46:27,SOPORTE_TICKET,USR-49683,,,0.0,Concepcion,Facturacion,Mobile App
EVT-0051817,2025-09-02 13:12:51,TRANSACCION_VENTA,USR-62330,PRD-626,Electronica,683.16,Santiago,N/A,Portal Web B2C
EVT-0051818,2025-09-16 10:15:20,LOGISTICA_ENVIO,USR-60872,PRD-227,Moda,0.0,Concepcion,Entregado,Mobile App
EVT-0051819,2025-02-21 12:55:07,SOPORTE_TICKET,USR-94903,,,0.0,Concepcion,Facturacion,Sucursal Fisica
EVT-0051820,2025-01-26 15:09:27,LOGISTICA_ENVIO,USR-57423,PRD-914,Alimentacion,0.0,Santiago,En_Bodega,Mobile App
EVT-0051821,2025-08-13 15:00:36,TRANSACCION_VENTA,USR-34477,PRD-291,Electronica,1494.52,Antofagasta,N/A,Sucursal Fisica
EVT-0051822,2025-10-27 09:12:12,TRANSACCION_VENTA,USR-79899,PRD-168,Electronica,1366.93,Valparaiso,N/A,Mobile App
EVT-0051823,2025-07-28 02:52:32,LOGISTICA_ENVIO,USR-51948,PRD-864,Hogar,0.0,Antofagasta,En_Bodega,Sucursal Fisica
EVT-0051824,2025-05-02 19:48:08,SOPORTE_TICKET,USR-36127,,,0.0,Santiago,Devolucion,Mobile App
